GeneName,Ensembl,Pathway,ExpressionResults_Sample1.txt,ExpressionResults_Sample10.txt,ExpressionResults_Sample2.txt,ExpressionResults_Sample3.txt,ExpressionResults_Sample4.txt,ExpressionResults_Sample5.txt,ExpressionResults_Sample6.txt,ExpressionResults_Sample7.txt,ExpressionResults_Sample8.txt,ExpressionResults_Sample9.txt
Gene_261,Ens_100261,DNA_Binding,6.26831945271066,4.00015292660651,6.54581774163204,6.72434046055512,6.65285536315092,4.77327776612318,5.42297504478446,5.2286218300845,5.81735834907723,6.71744144155541
Gene_262,Ens_100262,TGFb,6.44184771320323,6.46547294843152,5.76392684016316,5.82127971657583,5.99807452800524,6.03732659152756,5.46848560212925,6.0070253373403,5.30271204299049,5.6094671862665
Gene_263,Ens_100263,DNA_Binding,6.17214349887684,6.63699225397978,7.49238755983791,5.7635674217028,5.84092695041929,6.02134506882478,5.43575949665973,6.50112575196886,8.44024394358371,6.35047030401432
Gene_264,Ens_100264,DNA_Binding,4.14581981496747,7.16470215538822,5.38919628260693,6.63373418154809,7.7033439780127,5.91003413935102,6.03738719667499,8.27308000635035,6.29744026892936,4.90472790424117
Gene_265,Ens_100265,TGFb,5.39926265035014,4.99843988462187,5.30579935869616,5.20506699866277,4.85341296279646,4.97195639562717,6.22483792282537,4.14030430226001,6.87536674858698,6.99077458177406
Gene_266,Ens_100266,WntSignaling,6.51330495177512,6.28803420872446,4.48386272889134,7.38493754402026,7.13635733083344,5.55349889537903,5.52935400814566,7.02063617731837,6.10248074066905,7.16763150765018
Gene_267,Ens_100267,Glycolysis,7.68671318817547,4.6537862512101,6.66281222516194,6.09957456773991,6.32955650197389,3.61488227032918,6.77271530596164,5.76222807540146,5.40538455575875,5.28796826776313
Gene_268,Ens_100268,DNA_Binding,5.46234605229391,5.05219703194814,5.51314956707343,5.67474037897229,7.61589768432979,5.60860641195865,4.87138338200358,6.10897544924902,6.75266942605497,5.84678750124722
Gene_269,Ens_100269,DNA_Binding,6.1838964631843,6.05251885975425,6.14970500605111,4.90590603008394,6.48475411585603,8.15436607068115,5.06403061901929,6.68520865881437,4.69009841745578,4.99281642030269
Gene_27,Ens_10027,Glycolysis,5.12437175222178,6.01350562345697,5.90323080119077,5.31092048175388,5.08519166876604,5.58749642045983,3.91605972081149,5.93920634217725,7.34877732596462,9.00053448034571
Gene_270,Ens_100270,Glycolysis,7.72042170985524,5.88939755315063,6.4453302464615,5.62890418127029,5.56901931768513,6.75004664948411,4.03733022169769,6.06129067446838,6.53344111910087,5.95306943590837
Gene_271,Ens_100271,DNA_Binding,7.13445016066061,5.24931818521419,6.19645932473512,5.44387954199583,7.002801548752,7.55583283604986,5.29904672340506,6.32327325630155,4.94158798927714,5.90144572834694
Gene_272,Ens_100272,Glycolysis,8.19096388267768,6.82700740386857,5.11151995184513,6.14377180485257,7.54109050621921,8.27576377448648,6.28621747662882,6.86156535342645,8.49347947270343,4.9340851024281
Gene_273,Ens_100273,DNA_Binding,5.06172671832992,6.69470894352897,5.64908902825708,6.43729563586931,6.51257126030321,7.56886643372436,7.19009526754357,7.20206371697513,4.46265950296636,7.35377152370476
Gene_274,Ens_100274,DNA_Binding,6.7492344302719,5.62877862893135,5.77152137669219,7.09547948380493,6.0290021957769,4.3173930557813,7.82301948601287,7.26557130465006,7.08170488009867,6.1065655571716
Gene_275,Ens_100275,DNA_Binding,5.6557294379362,6.33082161155435,5.82268034158679,5.11744831607103,6.34331028740566,6.0850286105703,6.08158675771166,7.74014627985395,5.93499411708891,7.09271755003319
Gene_276,Ens_100276,Glycolysis,3.94427890156632,7.76292116370631,4.98430025471378,6.07288368918368,5.74024538072774,6.70223984325687,5.6797680293787,6.02954570856899,5.86914163774204,5.69893966961724
Gene_277,Ens_100277,DNA_Binding,4.82461245048823,7.17086354942237,5.43572966034136,5.7598749386838,4.95206092990919,5.96333708650867,4.42871972879191,7.11993129836363,4.88928225359405,4.53547181660145
Gene_278,Ens_100278,DNA_Binding,6.28250613221962,7.63445855030572,5.59934795561182,5.11166301105226,4.9663711078048,5.84506439102575,7.15267677627724,5.4743572523198,5.58804102940161,8.69724767597062
Gene_279,Ens_100279,DNA_Binding,6.23061930253811,6.63830699779636,5.09549067518792,5.34414449881574,6.11881172559038,6.6708981965742,5.84973990996689,3.90385995419898,6.39881306080028,5.1257305123525
Gene_28,Ens_10028,DNA_Binding,4.95952674690107,5.23048987821301,5.7502825389585,6.83484749402497,6.31145303754867,6.23853085269883,6.16211736707603,4.90160193280747,7.25623984997969,6.32300663359961
Gene_280,Ens_100280,TGFb,6.18685495290898,7.64147129796776,5.74415917677814,5.77768704299338,5.46209109220699,6.13435698994713,6.35445300802925,5.90267554873371,6.39656533630525,4.598887339563
Gene_281,Ens_100281,DNA_Binding,5.32918075162081,5.75472928778531,6.7008484209097,6.5228909792274,4.98895994070989,6.40285569261195,8.68546022983593,5.88691858707709,5.84470115404402,7.24673982021917
Gene_282,Ens_100282,TGFb,5.36189038790034,7.14346669681206,5.11595930922299,6.8438147506197,4.78932680445671,6.04712316702301,5.40591407905522,3.74432714529645,6.95521853302707,6.2806667019807
Gene_283,Ens_100283,DNA_Binding,5.27025804903773,6.32597369598348,4.01806390804223,5.95119738338381,8.190662152486,5.57294997865108,6.85558916566369,6.56691956374571,5.30663388788869,6.79947479731969
Gene_284,Ens_100284,DNA_Binding,7.14579383942946,7.39806554181219,6.55101035296548,5.65793626897718,5.47577307500721,6.03735950660547,5.0284994302093,5.78098242994818,7.3299064249879,6.50123384554286
Gene_285,Ens_100285,Glycolysis,5.06678771866322,6.44320612279513,6.28937935135349,6.00276468908936,6.1297729319792,4.40114476333238,6.03717158583581,6.35888574888053,7.39043553467789,5.72689789480652
Gene_286,Ens_100286,DNA_Binding,7.44762344413128,5.85508424861383,5.73232991321973,4.96517804970603,6.4672029101556,4.39895502832118,5.86585788614077,5.75959480493519,5.34359967663819,5.15022732692088
Gene_287,Ens_100287,DNA_Binding,7.24166289322599,6.8646701100503,6.23200821507471,5.7381232121738,6.91524317825274,4.95287009895512,5.71768512650561,4.49379800323014,6.63189494528248,6.25248420696236
Gene_288,Ens_100288,DNA_Binding,5.86547046838063,4.05950939352998,5.21770624414464,4.11161869866035,5.65563006317188,5.71863711196055,7.84953774768949,6.87807420275768,7.26666113199448,5.56129884126893
Gene_289,Ens_100289,DNA_Binding,3.93657342359842,4.64752822109035,6.57580684632014,4.85689976770466,6.24572831941921,7.01110960521827,4.92574045096862,7.7709848952744,5.31326534415371,5.67631937279913
Gene_29,Ens_10029,DNA_Binding,7.98139547634313,6.33714612508244,4.48865795644035,7.24737614955201,5.08263698057331,3.92617217806723,6.29451397576924,5.22968210457979,5.08819900617941,5.3506892274364
Gene_290,Ens_100290,DNA_Binding,7.1187040616984,5.65724657688304,6.10114326288188,6.31356594640017,5.0987651340145,4.87433688254674,4.90950419962042,5.21270465215028,5.62214116632265,6.45614911424798
Gene_291,Ens_100291,Glycolysis,5.19711671944146,3.84689074962769,6.75335817634641,6.30769789086657,7.87544036921812,6.7164631687702,6.31662839760842,5.76682857060027,6.60990236824426,5.71747728145471
Gene_292,Ens_100292,WntSignaling,5.34904957027883,5.61454150024744,4.84985807637728,4.81310376699445,3.95903408234377,5.29952274313783,7.83347985860523,3.89570037573401,8.32351411706121,5.71781593174796
Gene_293,Ens_100293,Glycolysis,7.65019532258112,7.63809462440455,4.89127584654154,7.02554961672293,3.965120395927,6.42212527722838,6.56800698985734,6.33413842932051,5.53005351745109,6.13541583385595
Gene_294,Ens_100294,TGFb,6.70432221080332,5.87605010877051,5.46009833088675,6.93481105781902,6.56846791388016,5.081622393509,6.40416922378576,5.39866676876799,6.14568463673637,6.213097175012
Gene_295,Ens_100295,TGFb,4.40778805225984,6.30694638809396,8.04311609806956,6.80670344143473,6.19019107607452,7.31184229031663,6.72800390871467,6.49232454680693,6.15951470512388,4.74822447903141
Gene_296,Ens_100296,DNA_Binding,6.81990255744015,6.5103174551831,5.65516992303366,6.43760633397298,5.55848307679802,5.95402414783239,6.19865875104926,7.4058277573279,6.14782136392166,5.82764732552395
Gene_297,Ens_100297,DNA_Binding,6.22149509484488,5.93778088771619,5.78652137172486,6.71390412521378,5.8585486705246,5.15475258515059,5.56802114169421,4.83731375295734,6.58376339095178,5.91405453356075
Gene_298,Ens_100298,Glycolysis,8.03440211957812,5.32199300154248,5.49306461968149,5.44621130763191,7.34866124878829,3.66167544988003,5.60802483546944,5.94437916336369,7.44842107518887,6.50532815233597
Gene_299,Ens_100299,DNA_Binding,6.51524099042333,5.44462676734918,5.97203954497253,4.79826175502781,5.44169971146765,4.86115042686453,6.71791579604585,7.2714722395882,6.86575187432595,6.54555013915379
Gene_3,Ens_1003,Glycolysis,5.91394411185112,6.46958675721369,5.75325310467096,5.6190283553659,5.6917354175285,5.2816009257859,5.86757260864949,6.63980321475992,5.25582590578341,5.85592385170451
Gene_30,Ens_10030,Glycolysis,4.5284936551013,5.69270145468842,4.6671642960537,7.48284499746646,7.96505918224195,4.21232236659443,8.23141807284289,4.22426112643325,6.70707804801362,5.51752535589434
Gene_300,Ens_100300,WntSignaling,4.14627774252126,6.23224152132936,7.43019305630026,6.43264310053232,6.10244896546338,5.49555400306414,6.2167462236749,5.26591609717949,6.97592652590848,5.78932311116433
Gene_301,Ens_100301,WntSignaling,6.0238906945638,4.776293102213,5.44253366295222,5.70875985660068,5.60975087641202,6.45019906588646,6.81408164882525,6.85886004582267,4.33595075231719,4.54354674703488
Gene_302,Ens_100302,TGFb,5.49957457631158,8.57100967042109,5.74067240513965,5.38450301275472,6.31036235484776,5.26369424200625,8.00148036604076,4.95608863133492,6.67943961091785,5.49387163793801
Gene_303,Ens_100303,TGFb,4.68719374012946,6.36561438872286,6.89716492241918,5.67798677608881,5.06948159316582,7.02569401977284,5.74318943767673,4.55072186640131,5.09962080991733,7.08415948856883
Gene_304,Ens_100304,DNA_Binding,6.59598427827782,6.67402941253802,5.47538085485268,7.41238570113913,4.86494741812608,6.77283313794148,6.5143833821123,6.2985118125556,5.28500962224004,6.90676467413629
Gene_305,Ens_100305,DNA_Binding,5.61080930459737,5.12633906952986,3.6544316950674,5.35985126374039,5.09783818783739,8.4407793000722,4.99763592384991,5.71324797949077,5.24264608936487,6.63629664481657
Gene_306,Ens_100306,Glycolysis,5.36662022834559,5.44953308222966,6.0125921833173,6.08313043695569,9.17328532110615,6.82496859081511,7.38083969389346,4.4334223472022,6.53249842055275,6.35200510170322
Gene_307,Ens_100307,Glycolysis,7.5728490824977,7.03343856826324,6.64947486492036,5.0971126492411,6.3184625039179,7.28926212783664,5.99334010473142,7.21200966017701,7.27817365627032,5.13157886306658
Gene_308,Ens_100308,Glycolysis,5.85270317706288,6.72631858665895,8.03764166374734,5.53788994273959,5.96689859484214,5.67592684114357,5.53360145154509,4.66734357626247,5.80824789893262,7.47048238848234
Gene_309,Ens_100309,Glycolysis,5.16881429895508,7.03386198336087,5.09648306842264,5.8450409314779,5.774045619382,3.55660645494301,5.93233273899743,4.52051977988768,5.69242969715294,4.86265598986626
Gene_31,Ens_10031,TGFb,5.48582893210228,7.68908252386441,6.67116048630803,7.0411282301835,4.56516697936336,7.09045676539107,6.2715882207565,4.6141008976733,5.22949411425388,6.53838787976183
Gene_310,Ens_100310,TGFb,5.67325280260789,7.39306646252589,5.46549725573059,6.99915162862183,5.80775228713025,6.87362692815624,5.56926206449901,5.505447024272,6.77331484663,6.4330051604494
Gene_311,Ens_100311,WntSignaling,7.45207025430923,5.59013816818291,3.91541201678358,7.32027276807899,4.58434379144199,5.34387801891105,6.08513394072367,6.16277621343201,5.35681992918167,6.13289820978703
Gene_312,Ens_100312,Glycolysis,6.20207508468906,4.72221597792574,6.41307952455106,6.40606699655338,4.55061732778572,5.84018374420087,4.84535235696087,6.96261190089978,5.65349425655353,6.13396387822495
Gene_313,Ens_100313,Glycolysis,6.23818266775195,5.08295185059066,5.71778570332592,4.97077300895808,4.43626186791619,6.03398628112044,8.34638703900704,7.22478774885398,5.31195948612503,6.020592317182
Gene_314,Ens_100314,WntSignaling,5.6280683681293,3.83437513089797,6.28393995434482,7.85140125638778,5.99007280119748,5.58226298170517,7.60083145556271,5.54918975762858,6.35080295217622,5.69790529888358
Gene_315,Ens_100315,DNA_Binding,6.14777445853983,7.09535133829249,5.88732688893846,4.67135721535955,5.26665521880417,6.22714182579063,5.51267621794806,3.30381853636927,6.19068032443596,6.77295143088306
Gene_316,Ens_100316,DNA_Binding,8.25209049024497,4.43322214648484,5.70364109197251,6.18394401773674,4.22566684723253,7.17431603735054,6.84772775510273,5.06046944024302,5.90903430114607,6.91571942613948
Gene_317,Ens_100317,WntSignaling,7.5768897881026,6.0217107926609,6.47828823438608,6.9656120408835,5.64626937339562,4.79371528476889,5.77460591747545,5.63725543105004,6.84870715423186,6.7938038989944
Gene_318,Ens_100318,DNA_Binding,6.01950214589654,4.65458734892295,7.2356245211784,6.08400235180428,7.71054829124157,7.45498096365846,6.33655479200868,7.23171798042419,4.60366800377895,4.94328622837461
Gene_319,Ens_100319,Glycolysis,5.27709485313029,5.70755595121065,5.12202262941161,6.0549807094983,3.66059062454265,5.00679887077072,6.69702460332552,4.87018663190213,5.60225333277182,5.75197076204777
Gene_32,Ens_10032,DNA_Binding,6.86917607393704,6.46214469675255,6.09996999344148,7.08804146721983,5.79848720665986,6.03173134601507,5.69663444264571,6.38885143300356,7.53521063202035,4.36047972965555
Gene_320,Ens_100320,DNA_Binding,7.42417902569625,6.28256021092614,5.53898324348789,8.45657113506159,5.55769713271524,6.31986771222499,7.53364178020693,5.96855085800177,6.46669865073833,6.35848110482668
Gene_321,Ens_100321,DNA_Binding,7.25857494831059,5.44418385118274,6.87166663161501,5.55288845023953,7.76104622966862,6.50436715031393,4.26336228541266,6.14184188741849,7.62194809229764,5.36285724018313
Gene_322,Ens_100322,TGFb,6.06960594112448,3.8688218462665,7.41461258880145,4.83469450584305,6.71763186228298,5.81096072573728,5.68197368516859,6.00057696672218,5.28856120341816,6.83861161676187
Gene_323,Ens_100323,WntSignaling,6.44972869348866,7.70921550731966,6.78416551161386,5.92370134697124,5.83306544636198,5.78507986290404,5.86199586334215,6.96067943870083,5.13028980506349,6.49314874239264
Gene_324,Ens_100324,DNA_Binding,6.43555670810909,6.42547765235824,6.80860513504297,4.76539546427717,5.29349120601676,7.41821932733726,6.19171389994905,5.48704381246549,5.70003905121074,5.50505737892502
Gene_325,Ens_100325,DNA_Binding,5.20239312234822,6.39696123315096,7.42025088289308,4.497830837699,6.64256460879253,6.00472914985692,5.0379878288557,6.62223943724579,6.08825643442536,6.91081906925368
Gene_326,Ens_100326,TGFb,4.55756384309334,5.37463984684091,7.17490214726381,5.45613946512105,6.40105681134012,4.1614375248226,6.99267154897926,6.61609656886784,8.46750252021619,4.37654328855507
Gene_327,Ens_100327,DNA_Binding,4.93683113358281,6.2885725790037,6.65951882672803,4.9771478570642,5.12364154487839,6.92805311332797,5.62748435636648,7.76346763210069,4.95597597694666,5.39325054858323
Gene_328,Ens_100328,Glycolysis,4.86561079744891,6.81162481257303,4.70960787762413,6.80357657218874,6.61116222742635,5.38406728520766,6.87294355355068,6.54622750204923,5.85877585918272,6.6440301748948
Gene_329,Ens_100329,DNA_Binding,4.5969731420853,5.53484655244752,5.95152800183063,6.0678649695695,6.18142860963964,4.7532071048809,4.90917093122458,5.22477559190975,5.10092430866461,4.98159294698586
Gene_33,Ens_10033,DNA_Binding,5.15622306710903,6.56640302876535,4.81500298258798,6.87164206343585,5.20355030506958,5.17365552173108,6.55377398977054,6.50913230918979,5.19948105300339,5.54844618856584
Gene_330,Ens_100330,Glycolysis,5.96586101672202,6.67477036498729,6.8563468256631,5.40621315753044,7.29668967967737,5.76217390674151,4.18836260890594,6.26700226211815,6.92672763242183,7.26731289792584
Gene_331,Ens_100331,DNA_Binding,5.77339283934873,7.54704284434703,6.61878091874879,7.13062382663992,5.71470805667352,4.96209386872341,6.37526040638783,6.58455126717465,7.41674396828514,5.38788922734775
Gene_332,Ens_100332,DNA_Binding,6.57829684328048,5.28997462576937,5.41698777360186,5.50587356241884,5.11776230355216,6.53939327625056,4.92688925504976,5.69600907287528,6.54935794080274,5.49540126994304
Gene_333,Ens_100333,Glycolysis,5.50633881758807,5.72491497008137,6.33768997290694,5.23381706465156,7.1000127537782,4.904449146506,6.45931494501003,5.71258436040957,6.65852886856696,5.72472744024218
Gene_334,Ens_100334,DNA_Binding,5.77387655234181,4.39761729753943,6.28533691527522,6.99144442136383,4.15529518113312,5.98466081081958,5.62206464060124,7.13913411250618,5.24443257548511,6.63493746541404
Gene_335,Ens_100335,TGFb,5.2942490710571,6.92932896341958,6.4530559371286,7.00292185463648,5.78809053899572,4.81748812927514,7.32461533198104,4.07857272981182,7.67841575572455,5.65310945594951
Gene_336,Ens_100336,Glycolysis,6.12589051192685,5.95168195228189,5.12264427851484,6.02326884540534,5.01250770066314,4.59816461572582,6.66561829098121,6.61772633183343,6.49026695983542,7.02426221452698
Gene_337,Ens_100337,Glycolysis,4.8247018970309,6.3607971824292,5.70664691943732,5.62720362066221,7.83473920411331,4.84974551123064,6.60540636878223,4.98127416233428,6.06436876924276,6.25818956101996
Gene_338,Ens_100338,DNA_Binding,5.94873577996228,6.88459603663139,6.30539137610216,6.37729418665231,7.14063226309657,5.68939006806642,6.27802029428667,6.37358010465134,5.04241276607419,7.24195523449194
Gene_339,Ens_100339,DNA_Binding,5.79957819764038,5.80925222831747,5.55268952199562,6.42456521328087,6.71205980095834,6.36848873294525,5.47466578421521,5.74451618601275,5.62107489054464,4.75548572081231
Gene_34,Ens_10034,DNA_Binding,5.44346612065897,4.92474037372089,6.20166545170989,5.57915139370003,7.38686560838498,5.30841610560486,5.11254477874555,6.13048992701906,7.08840085741661,7.21515079548017
Gene_340,Ens_100340,Glycolysis,4.39774335051356,6.841087947817,5.5750628219637,5.24056147729114,7.49443752178972,5.29259710935609,5.90918694271897,7.48120550817303,6.52650154813773,6.84458262574982
